sub_id,customer_id,product_code,product_category,start_date,end_date,monthly_recurring_revenue,contract_period,auto_renewal
SUB-00745-001,SME-2024-00745,SME-DEDICATED-100,Internet Dedicated,2026-01-30,,2385617,12,False
SUB-00745-002,SME-2024-00745,SME-BUNDLE-BIZ,Bundle Business,2026-06-15,,3344168,12,False
SUB-00746-001,SME-2024-00746,SME-MANAGED-WIFI,Managed WiFi,2026-04-07,,1891458,12,True
SUB-00747-001,SME-2024-00747,SME-BROADBAND-50,Broadband,2026-04-14,,2794508,24,True
SUB-00748-001,SME-2024-00748,SME-IOT-STARTER,IoT Package,2026-02-03,,732790,12,True
SUB-00749-001,SME-2024-00749,SME-BROADBAND-50,Broadband,2026-01-16,,4037485,12,False
SUB-00750-001,SME-2024-00750,SME-DEDICATED-100,Internet Dedicated,2026-02-03,,3642337,24,False
SUB-00751-001,SME-2024-00751,SME-CLOUD-BASIC,Cloud Service,2026-03-20,,1286390,12,True
SUB-00752-001,SME-2024-00752,SME-BROADBAND-30,Broadband,2026-04-20,,2193146,12,True
SUB-00752-002,SME-2024-00752,SME-CLOUD-PRO,Cloud Service,2026-06-15,,5407162,6,True
SUB-00753-001,SME-2024-00753,SME-BUNDLE-BIZ,Bundle Business,2026-04-18,,4335792,6,True
SUB-00754-001,SME-2024-00754,SME-MANAGED-WIFI,Managed WiFi,2026-04-11,,1359731,6,True
SUB-00755-001,SME-2024-00755,SME-CLOUD-BASIC,Cloud Service,2026-03-29,,1591265,24,True
SUB-00756-001,SME-2024-00756,SME-BUNDLE-BIZ,Bundle Business,2026-04-25,,4576670,6,True
SUB-00757-001,SME-2024-00757,SME-CLOUD-PRO,Cloud Service,2026-01-16,,3762409,6,False
SUB-00757-002,SME-2024-00757,SME-BROADBAND-30,Broadband,2026-06-15,,2436956,12,True
SUB-00758-001,SME-2024-00758,SME-MANAGED-WIFI,Managed WiFi,2026-03-30,,2618175,24,False
SUB-00759-001,SME-2024-00759,SME-IOT-STARTER,IoT Package,2026-02-17,,1641210,24,True
SUB-00760-001,SME-2024-00760,SME-BUNDLE-BIZ,Bundle Business,2026-01-24,,8622925,6,False
SUB-00761-001,SME-2024-00761,SME-DEDICATED-50,Internet Dedicated,2026-01-27,,4389416,24,False
SUB-00762-001,SME-2024-00762,SME-IOT-STARTER,IoT Package,2026-05-02,,1980688,6,False
SUB-00763-001,SME-2024-00763,SME-MANAGED-WIFI,Managed WiFi,2026-06-15,,1765182,12,True
SUB-00763-002,SME-2024-00763,SME-CLOUD-BASIC,Cloud Service,2026-06-15,,1288621,6,True
SUB-00764-001,SME-2024-00764,SME-BROADBAND-50,Broadband,2026-02-09,,4053621,24,True
SUB-00765-001,SME-2024-00765,SME-DEDICATED-50,Internet Dedicated,2026-01-09,,1433340,6,True
SUB-00765-002,SME-2024-00765,SME-BUNDLE-BIZ,Bundle Business,2026-04-09,,6984462,12,True
SUB-00765-003,SME-2024-00765,SME-CLOUD-PRO,Cloud Service,2026-06-15,,6190828,24,True
SUB-00766-001,SME-2024-00766,SME-UC-BASIC,Unified Communication,2026-02-26,,1853952,6,False
SUB-00767-001,SME-2024-00767,SME-BROADBAND-50,Broadband,2026-03-07,,1349229,12,False
SUB-00768-001,SME-2024-00768,SME-BROADBAND-50,Broadband,2026-01-11,,1826423,12,True
SUB-00769-001,SME-2024-00769,SME-MANAGED-WIFI,Managed WiFi,2026-05-21,,1509550,12,True
SUB-00769-002,SME-2024-00769,SME-BUNDLE-BIZ,Bundle Business,2026-06-15,,5326079,12,True
SUB-00770-001,SME-2024-00770,SME-BROADBAND-50,Broadband,2026-06-09,,3908262,12,True
SUB-00771-001,SME-2024-00771,SME-DEDICATED-50,Internet Dedicated,2026-01-26,,1559558,12,False
SUB-00772-001,SME-2024-00772,SME-BROADBAND-30,Broadband,2026-02-24,,1527230,12,True
SUB-00773-001,SME-2024-00773,SME-BROADBAND-30,Broadband,2026-01-05,,1165910,12,True
SUB-00773-002,SME-2024-00773,SME-CLOUD-BASIC,Cloud Service,2026-05-05,,1964927,24,True
SUB-00774-001,SME-2024-00774,SME-MANAGED-WIFI,Managed WiFi,2026-04-02,,2822390,6,True
SUB-00774-002,SME-2024-00774,SME-BUNDLE-BIZ,Bundle Business,2026-06-15,,7050458,12,True
SUB-00775-001,SME-2024-00775,SME-BROADBAND-30,Broadband,2026-06-11,,885199,12,True
SUB-00775-002,SME-2024-00775,SME-BUNDLE-BIZ,Bundle Business,2026-06-15,,9666893,12,True
SUB-00776-001,SME-2024-00776,SME-CLOUD-BASIC,Cloud Service,2026-03-06,,2527042,12,True
SUB-00777-001,SME-2024-00777,SME-BUNDLE-BIZ,Bundle Business,2026-01-29,,5622070,12,False
SUB-00777-002,SME-2024-00777,SME-UC-BASIC,Unified Communication,2026-06-15,,1755270,6,False
SUB-00778-001,SME-2024-00778,SME-IOT-STARTER,IoT Package,2026-04-30,,2098474,12,True
SUB-00779-001,SME-2024-00779,SME-DEDICATED-100,Internet Dedicated,2026-06-15,,4463058,12,False
SUB-00780-001,SME-2024-00780,SME-UC-BASIC,Unified Communication,2026-05-01,,3472022,12,True
SUB-00781-001,SME-2024-00781,SME-IOT-STARTER,IoT Package,2026-06-09,,1748911,12,True
SUB-00782-001,SME-2024-00782,SME-CLOUD-PRO,Cloud Service,2026-05-28,,1854849,24,True
SUB-00783-001,SME-2024-00783,SME-BUNDLE-BIZ,Bundle Business,2026-02-19,,3453497,6,True
SUB-00783-002,SME-2024-00783,SME-BROADBAND-50,Broadband,2026-06-15,,1125110,12,True
SUB-00784-001,SME-2024-00784,SME-IOT-STARTER,IoT Package,2026-02-03,,568843,6,True
SUB-00785-001,SME-2024-00785,SME-UC-BASIC,Unified Communication,2026-03-17,,3089113,24,False
SUB-00785-002,SME-2024-00785,SME-IOT-STARTER,IoT Package,2026-06-15,,1770772,12,True
SUB-00786-001,SME-2024-00786,SME-CLOUD-PRO,Cloud Service,2026-03-17,,4817573,12,True
SUB-00787-001,SME-2024-00787,SME-CLOUD-BASIC,Cloud Service,2026-05-21,,2050647,6,True
SUB-00788-001,SME-2024-00788,SME-BROADBAND-30,Broadband,2026-01-25,,988070,12,True
SUB-00789-001,SME-2024-00789,SME-BROADBAND-30,Broadband,2026-06-15,,1509872,12,False
SUB-00789-002,SME-2024-00789,SME-CLOUD-PRO,Cloud Service,2026-06-15,,3036707,6,True
SUB-00790-001,SME-2024-00790,SME-BUNDLE-BIZ,Bundle Business,2026-04-25,,5393467,12,True
SUB-00791-001,SME-2024-00791,SME-BROADBAND-50,Broadband,2026-06-15,,1370735,24,True
SUB-00791-002,SME-2024-00791,SME-MANAGED-WIFI,Managed WiFi,2026-06-15,,2902450,24,True
SUB-00792-001,SME-2024-00792,SME-BUNDLE-BIZ,Bundle Business,2026-05-18,,9947569,12,True
SUB-00793-001,SME-2024-00793,SME-BROADBAND-50,Broadband,2026-04-18,,1970110,12,True
SUB-00794-001,SME-2024-00794,SME-BROADBAND-50,Broadband,2026-02-15,,1822137,6,True
SUB-00794-002,SME-2024-00794,SME-CLOUD-PRO,Cloud Service,2026-06-15,,4115715,12,True
SUB-00794-003,SME-2024-00794,SME-IOT-STARTER,IoT Package,2026-06-15,,1410160,24,True
SUB-00795-001,SME-2024-00795,SME-BUNDLE-BIZ,Bundle Business,2026-03-22,,9252660,12,True
SUB-00795-002,SME-2024-00795,SME-CLOUD-BASIC,Cloud Service,2026-06-15,,1009003,12,True
SUB-00796-001,SME-2024-00796,SME-BUNDLE-BIZ,Bundle Business,2026-03-06,,5334828,12,True
SUB-00797-001,SME-2024-00797,SME-BROADBAND-50,Broadband,2026-05-01,,2392931,12,True
SUB-00798-001,SME-2024-00798,SME-BROADBAND-50,Broadband,2026-05-26,,3073494,12,True
SUB-00799-001,SME-2024-00799,SME-IOT-STARTER,IoT Package,2026-04-10,,646290,12,True
SUB-00800-001,SME-2024-00800,SME-CLOUD-BASIC,Cloud Service,2026-03-06,,2156251,12,True
SUB-00801-001,SME-2024-00801,SME-BROADBAND-30,Broadband,2026-04-10,,2679192,12,False
SUB-00802-001,SME-2024-00802,SME-IOT-STARTER,IoT Package,2026-01-22,,993259,24,False
SUB-00803-001,SME-2024-00803,SME-BROADBAND-50,Broadband,2026-03-27,,3259256,6,True
SUB-00803-002,SME-2024-00803,SME-BROADBAND-30,Broadband,2026-06-15,,604943,12,True
SUB-00804-001,SME-2024-00804,SME-IOT-STARTER,IoT Package,2026-05-10,,814872,6,True
SUB-00804-002,SME-2024-00804,SME-UC-BASIC,Unified Communication,2026-06-15,,1501766,6,True
SUB-00805-001,SME-2024-00805,SME-CLOUD-PRO,Cloud Service,2026-06-15,,3647542,24,True
SUB-00806-001,SME-2024-00806,SME-CLOUD-PRO,Cloud Service,2026-06-05,,3657830,12,True
SUB-00807-001,SME-2024-00807,SME-IOT-STARTER,IoT Package,2026-03-15,,1414140,12,False
SUB-00808-001,SME-2024-00808,SME-CLOUD-BASIC,Cloud Service,2026-04-27,,1186884,12,False
SUB-00808-002,SME-2024-00808,SME-BUNDLE-BIZ,Bundle Business,2026-06-15,,2971535,24,False
SUB-00809-001,SME-2024-00809,SME-BROADBAND-50,Broadband,2026-04-04,,1716413,12,False
SUB-00810-001,SME-2024-00810,SME-DEDICATED-50,Internet Dedicated,2026-03-30,,4871529,12,True
SUB-00811-001,SME-2024-00811,SME-BROADBAND-30,Broadband,2026-05-17,,1018647,24,False
SUB-00811-002,SME-2024-00811,SME-IOT-STARTER,IoT Package,2026-06-15,,910358,12,True
SUB-00812-001,SME-2024-00812,SME-CLOUD-PRO,Cloud Service,2026-04-30,,1824376,6,False
SUB-00812-002,SME-2024-00812,SME-IOT-STARTER,IoT Package,2026-06-15,,1174215,24,True
SUB-00813-001,SME-2024-00813,SME-BUNDLE-BIZ,Bundle Business,2026-04-30,,3391488,6,False
SUB-00813-002,SME-2024-00813,SME-IOT-STARTER,IoT Package,2026-06-15,,1697146,12,False
SUB-00813-003,SME-2024-00813,SME-MANAGED-WIFI,Managed WiFi,2026-06-15,,1823490,6,True
SUB-00814-001,SME-2024-00814,SME-BROADBAND-50,Broadband,2026-05-26,,2513737,12,True
SUB-00814-002,SME-2024-00814,SME-BUNDLE-BIZ,Bundle Business,2026-06-15,,2813037,6,True
SUB-00815-001,SME-2024-00815,SME-UC-BASIC,Unified Communication,2026-02-28,,2807721,24,True
SUB-00816-001,SME-2024-00816,SME-IOT-STARTER,IoT Package,2026-01-18,,1742153,24,True
SUB-00817-001,SME-2024-00817,SME-CLOUD-PRO,Cloud Service,2026-04-25,,3507697,12,True
SUB-00817-002,SME-2024-00817,SME-BROADBAND-50,Broadband,2026-06-15,,1500781,12,True
SUB-00818-001,SME-2024-00818,SME-CLOUD-PRO,Cloud Service,2026-03-02,,5247289,12,True
SUB-00819-001,SME-2024-00819,SME-CLOUD-BASIC,Cloud Service,2026-05-06,,2716180,12,False
SUB-00819-002,SME-2024-00819,SME-IOT-STARTER,IoT Package,2026-06-15,,1149171,12,True
SUB-00820-001,SME-2024-00820,SME-IOT-STARTER,IoT Package,2026-02-02,,1200795,24,False
SUB-00821-001,SME-2024-00821,SME-CLOUD-BASIC,Cloud Service,2026-03-16,,1609265,12,True
SUB-00822-001,SME-2024-00822,SME-DEDICATED-50,Internet Dedicated,2026-06-02,,2927533,24,True
SUB-00822-002,SME-2024-00822,SME-DEDICATED-100,Internet Dedicated,2026-06-15,,2528068,6,False
SUB-00822-003,SME-2024-00822,SME-IOT-STARTER,IoT Package,2026-06-15,,1008225,24,False
SUB-00823-001,SME-2024-00823,SME-UC-BASIC,Unified Communication,2026-02-05,,1502062,12,False
SUB-00823-002,SME-2024-00823,SME-BROADBAND-50,Broadband,2026-06-15,,3238999,12,True
SUB-00824-001,SME-2024-00824,SME-IOT-STARTER,IoT Package,2026-02-06,,1289355,6,True
SUB-00824-002,SME-2024-00824,SME-CLOUD-PRO,Cloud Service,2026-06-15,,2084507,24,False
SUB-00825-001,SME-2024-00825,SME-IOT-STARTER,IoT Package,2026-05-06,,1775915,24,True
SUB-00826-001,SME-2024-00826,SME-BROADBAND-50,Broadband,2026-02-21,,2902547,24,True
SUB-00827-001,SME-2024-00827,SME-DEDICATED-100,Internet Dedicated,2026-05-21,,3358535,12,True
SUB-00828-001,SME-2024-00828,SME-DEDICATED-50,Internet Dedicated,2026-03-19,,2080538,12,True
SUB-00829-001,SME-2024-00829,SME-DEDICATED-50,Internet Dedicated,2026-01-13,,3507800,6,True
SUB-00830-001,SME-2024-00830,SME-IOT-STARTER,IoT Package,2026-04-03,,1658003,6,True
SUB-00831-001,SME-2024-00831,SME-CLOUD-PRO,Cloud Service,2026-02-09,,1548471,6,True
SUB-00831-002,SME-2024-00831,SME-CLOUD-BASIC,Cloud Service,2026-06-15,,1350071,12,True
SUB-00831-003,SME-2024-00831,SME-DEDICATED-50,Internet Dedicated,2026-06-15,,2613012,12,False
SUB-00832-001,SME-2024-00832,SME-BROADBAND-50,Broadband,2026-05-16,,2461047,24,True
SUB-00833-001,SME-2024-00833,SME-DEDICATED-50,Internet Dedicated,2026-03-27,,1298711,24,True
SUB-00834-001,SME-2024-00834,SME-UC-BASIC,Unified Communication,2026-02-10,,1660190,24,True
SUB-00834-002,SME-2024-00834,SME-CLOUD-BASIC,Cloud Service,2026-06-15,,2080071,6,True
SUB-00835-001,SME-2024-00835,SME-IOT-STARTER,IoT Package,2026-02-27,,1162613,24,True
SUB-00835-002,SME-2024-00835,SME-BROADBAND-50,Broadband,2026-06-15,,3124777,24,False
SUB-00836-001,SME-2024-00836,SME-CLOUD-BASIC,Cloud Service,2026-06-15,,2520506,12,True
SUB-00837-001,SME-2024-00837,SME-DEDICATED-50,Internet Dedicated,2026-05-03,,3857993,12,False
SUB-00837-002,SME-2024-00837,SME-UC-BASIC,Unified Communication,2026-06-15,,892387,12,True
SUB-00838-001,SME-2024-00838,SME-BROADBAND-30,Broadband,2026-05-11,,1272882,24,True
SUB-00838-002,SME-2024-00838,SME-UC-BASIC,Unified Communication,2026-06-15,,1900890,6,True
SUB-00839-001,SME-2024-00839,SME-BROADBAND-30,Broadband,2026-05-28,,1385765,12,True
SUB-00839-002,SME-2024-00839,SME-IOT-STARTER,IoT Package,2026-06-15,,1063176,24,True
SUB-00839-003,SME-2024-00839,SME-CLOUD-BASIC,Cloud Service,2026-06-15,,912914,12,False
SUB-00840-001,SME-2024-00840,SME-BUNDLE-BIZ,Bundle Business,2026-05-03,,9972418,12,True
SUB-00841-001,SME-2024-00841,SME-CLOUD-BASIC,Cloud Service,2026-02-14,,1759099,12,False
SUB-00842-001,SME-2024-00842,SME-UC-BASIC,Unified Communication,2026-04-10,,2668020,24,True
SUB-00843-001,SME-2024-00843,SME-DEDICATED-50,Internet Dedicated,2026-03-06,,1293641,12,True
SUB-00844-001,SME-2024-00844,SME-BROADBAND-50,Broadband,2026-05-15,,3848371,12,True
SUB-00844-002,SME-2024-00844,SME-UC-BASIC,Unified Communication,2026-06-15,,3334616,12,True
SUB-00845-001,SME-2024-00845,SME-BROADBAND-50,Broadband,2026-04-02,,1615654,12,True
SUB-00846-001,SME-2024-00846,SME-MANAGED-WIFI,Managed WiFi,2026-02-27,,784691,12,False
SUB-00847-001,SME-2024-00847,SME-UC-BASIC,Unified Communication,2026-02-28,,2373901,12,False
SUB-00847-002,SME-2024-00847,SME-MANAGED-WIFI,Managed WiFi,2026-06-15,,1722918,6,True
SUB-00848-001,SME-2024-00848,SME-BUNDLE-BIZ,Bundle Business,2026-01-18,,9848964,12,True
SUB-00848-002,SME-2024-00848,SME-IOT-STARTER,IoT Package,2026-06-15,,1340398,6,True
SUB-00849-001,SME-2024-00849,SME-MANAGED-WIFI,Managed WiFi,2026-06-03,,1308397,12,False
SUB-00850-001,SME-2024-00850,SME-CLOUD-PRO,Cloud Service,2026-06-06,,3011024,12,True
SUB-00850-002,SME-2024-00850,SME-DEDICATED-100,Internet Dedicated,2026-06-15,,7472655,6,True
SUB-00851-001,SME-2024-00851,SME-MANAGED-WIFI,Managed WiFi,2023-11-02,2024-03-02,1465205,12,False
SUB-00852-001,SME-2024-00852,SME-IOT-STARTER,IoT Package,2024-04-01,,1017558,24,True
SUB-00853-001,SME-2024-00853,SME-CLOUD-BASIC,Cloud Service,2025-10-21,,2139261,12,False
SUB-00854-001,SME-2024-00854,SME-CLOUD-PRO,Cloud Service,2023-06-10,,6310221,12,True
SUB-00854-002,SME-2024-00854,SME-CLOUD-BASIC,Cloud Service,2024-07-10,,1045828,24,False
SUB-00855-001,SME-2024-00855,SME-DEDICATED-50,Internet Dedicated,2023-06-29,,4897232,6,True
SUB-00855-002,SME-2024-00855,SME-BROADBAND-30,Broadband,2023-09-29,,2462146,12,True
SUB-00856-001,SME-2024-00856,SME-CLOUD-BASIC,Cloud Service,2026-04-16,,705585,12,False
SUB-00857-001,SME-2024-00857,SME-MANAGED-WIFI,Managed WiFi,2025-08-28,,2716170,12,True
SUB-00858-001,SME-2024-00858,SME-UC-BASIC,Unified Communication,2023-06-10,,781821,12,True
SUB-00859-001,SME-2024-00859,SME-CLOUD-PRO,Cloud Service,2025-01-19,2025-11-19,2688815,6,True
SUB-00860-001,SME-2024-00860,SME-UC-BASIC,Unified Communication,2026-01-21,,2030461,6,False
SUB-00861-001,SME-2024-00861,SME-CLOUD-BASIC,Cloud Service,2023-09-06,,1945339,12,True
SUB-00862-001,SME-2024-00862,SME-UC-BASIC,Unified Communication,2023-03-26,,3585108,6,True
SUB-00863-001,SME-2024-00863,SME-BROADBAND-30,Broadband,2025-05-20,,2495790,24,True
SUB-00864-001,SME-2024-00864,SME-UC-BASIC,Unified Communication,2025-01-09,,1472075,24,False
SUB-00865-001,SME-2024-00865,SME-DEDICATED-100,Internet Dedicated,2025-09-16,,4034387,6,True
SUB-00865-002,SME-2024-00865,SME-CLOUD-PRO,Cloud Service,2026-06-15,,4983769,6,True
SUB-00865-003,SME-2024-00865,SME-MANAGED-WIFI,Managed WiFi,2026-05-16,,2110688,12,False
SUB-00866-001,SME-2024-00866,SME-BROADBAND-30,Broadband,2023-12-26,,2433826,24,True
SUB-00867-001,SME-2024-00867,SME-BUNDLE-BIZ,Bundle Business,2025-03-03,,6666865,24,False
SUB-00867-002,SME-2024-00867,SME-BROADBAND-30,Broadband,2023-06-03,,1407403,6,True
SUB-00868-001,SME-2024-00868,SME-BROADBAND-30,Broadband,2023-12-27,,1560683,12,True
SUB-00868-002,SME-2024-00868,SME-UC-BASIC,Unified Communication,2026-01-27,,2330434,12,False
SUB-00869-001,SME-2024-00869,SME-BROADBAND-50,Broadband,2025-04-24,2026-01-24,3481905,12,True
SUB-00869-002,SME-2024-00869,SME-DEDICATED-50,Internet Dedicated,2025-11-24,2026-04-24,1677876,12,True
SUB-00870-001,SME-2024-00870,SME-CLOUD-BASIC,Cloud Service,2026-06-23,,2599489,12,False
SUB-00871-001,SME-2024-00871,SME-BROADBAND-30,Broadband,2023-06-13,,1241415,12,True
SUB-00872-001,SME-2024-00872,SME-MANAGED-WIFI,Managed WiFi,2024-02-11,,1422258,24,True
SUB-00873-001,SME-2024-00873,SME-IOT-STARTER,IoT Package,2026-05-03,,1190004,12,False
SUB-00874-001,SME-2024-00874,SME-DEDICATED-50,Internet Dedicated,2023-12-14,,3895983,12,True
SUB-00875-001,SME-2024-00875,SME-BUNDLE-BIZ,Bundle Business,2025-12-04,,3149874,12,False
SUB-00875-002,SME-2024-00875,SME-DEDICATED-100,Internet Dedicated,2025-10-04,,5235581,24,True
SUB-00876-001,SME-2024-00876,SME-BUNDLE-BIZ,Bundle Business,2023-10-24,,7483441,6,True
SUB-00877-001,SME-2024-00877,SME-IOT-STARTER,IoT Package,2023-04-14,,986344,12,True
SUB-00878-001,SME-2024-00878,SME-MANAGED-WIFI,Managed WiFi,2024-10-24,2025-08-24,1174752,24,True
SUB-00879-001,SME-2024-00879,SME-BROADBAND-50,Broadband,2023-10-30,,2814508,12,True
SUB-00880-001,SME-2024-00880,SME-BROADBAND-50,Broadband,2023-01-10,,1819926,12,True
SUB-00881-001,SME-2024-00881,SME-CLOUD-BASIC,Cloud Service,2023-10-21,,2629227,12,True
SUB-00881-002,SME-2024-00881,SME-DEDICATED-100,Internet Dedicated,2026-01-21,,3341382,12,False
SUB-00882-001,SME-2024-00882,SME-BROADBAND-30,Broadband,2026-04-21,,1132491,12,False
SUB-00883-001,SME-2024-00883,SME-IOT-STARTER,IoT Package,2025-12-08,,1068297,12,True
SUB-00884-001,SME-2024-00884,SME-BROADBAND-30,Broadband,2025-10-12,,1812011,6,True
SUB-00884-002,SME-2024-00884,SME-BUNDLE-BIZ,Bundle Business,2026-06-15,,6266184,6,True
SUB-00885-001,SME-2024-00885,SME-UC-BASIC,Unified Communication,2023-04-20,,3011236,24,True
SUB-00886-001,SME-2024-00886,SME-UC-BASIC,Unified Communication,2025-10-10,,2869152,24,False
SUB-00887-001,SME-2024-00887,SME-CLOUD-BASIC,Cloud Service,2026-03-07,,1860539,6,False
SUB-00888-001,SME-2024-00888,SME-CLOUD-BASIC,Cloud Service,2023-07-19,,891303,24,True
SUB-00889-001,SME-2024-00889,SME-MANAGED-WIFI,Managed WiFi,2026-03-20,,932302,12,False
SUB-00890-001,SME-2024-00890,SME-MANAGED-WIFI,Managed WiFi,2025-01-15,,1304298,24,False
SUB-00891-001,SME-2024-00891,SME-DEDICATED-50,Internet Dedicated,2023-05-11,,4774658,12,True
SUB-00892-001,SME-2024-00892,SME-UC-BASIC,Unified Communication,2025-11-01,,1842600,12,True
SUB-00893-001,SME-2024-00893,SME-DEDICATED-100,Internet Dedicated,2024-03-25,,5815938,6,True
SUB-00893-002,SME-2024-00893,SME-CLOUD-PRO,Cloud Service,2024-11-25,,2229130,6,True
SUB-00894-001,SME-2024-00894,SME-BROADBAND-30,Broadband,2025-03-31,,976839,12,True
SUB-00895-001,SME-2024-00895,SME-IOT-STARTER,IoT Package,2024-03-09,2025-01-09,1481167,24,True
SUB-00896-001,SME-2024-00896,SME-MANAGED-WIFI,Managed WiFi,2023-02-11,,2965208,12,True
SUB-00896-002,SME-2024-00896,SME-DEDICATED-50,Internet Dedicated,2026-06-11,,4436536,6,False
SUB-00897-001,SME-2024-00897,SME-CLOUD-BASIC,Cloud Service,2026-04-03,,2691686,6,False
SUB-00897-002,SME-2024-00897,SME-DEDICATED-50,Internet Dedicated,2026-06-15,,2107909,6,True
SUB-00898-001,SME-2024-00898,SME-BROADBAND-30,Broadband,2024-04-09,,2125829,12,True
SUB-00898-002,SME-2024-00898,SME-BROADBAND-50,Broadband,2024-10-09,,3437155,12,True
SUB-00898-003,SME-2024-00898,SME-DEDICATED-50,Internet Dedicated,2025-09-09,,4939935,12,False
SUB-00899-001,SME-2024-00899,SME-CLOUD-PRO,Cloud Service,2024-11-20,,2096997,6,True
SUB-00899-002,SME-2024-00899,SME-BROADBAND-30,Broadband,2025-11-20,,2204361,12,True
SUB-00900-001,SME-2024-00900,SME-BROADBAND-30,Broadband,2024-12-24,,2050862,12,True
SUB-00901-001,SME-2024-00901,SME-BROADBAND-30,Broadband,2024-11-26,,1425204,12,True
SUB-00902-001,SME-2024-00902,SME-BROADBAND-50,Broadband,2023-11-04,,2732719,6,True
SUB-00903-001,SME-2024-00903,SME-DEDICATED-50,Internet Dedicated,2025-06-09,,3078320,12,True
SUB-00904-001,SME-2024-00904,SME-DEDICATED-50,Internet Dedicated,2023-11-28,,1229583,12,True
SUB-00905-001,SME-2024-00905,SME-MANAGED-WIFI,Managed WiFi,2024-01-29,,846449,12,True
SUB-00906-001,SME-2024-00906,SME-CLOUD-PRO,Cloud Service,2025-10-16,,5982069,12,False
SUB-00906-002,SME-2024-00906,SME-BUNDLE-BIZ,Bundle Business,2025-09-16,,7666653,12,True
SUB-00907-001,SME-2024-00907,SME-DEDICATED-50,Internet Dedicated,2026-03-19,,5200301,12,False
SUB-00908-001,SME-2024-00908,SME-BROADBAND-30,Broadband,2025-10-08,,2242051,6,True
SUB-00909-001,SME-2024-00909,SME-IOT-STARTER,IoT Package,2023-12-10,2024-10-10,639804,6,False
SUB-00910-001,SME-2024-00910,SME-BROADBAND-30,Broadband,2024-03-02,,1865634,12,True
SUB-00910-002,SME-2024-00910,SME-CLOUD-BASIC,Cloud Service,2025-02-02,,2101823,12,True
SUB-00910-003,SME-2024-00910,SME-BROADBAND-50,Broadband,2025-11-02,,3155232,12,False
SUB-00911-001,SME-2024-00911,SME-BROADBAND-50,Broadband,2025-04-06,,1041063,6,True
SUB-00912-001,SME-2024-00912,SME-CLOUD-PRO,Cloud Service,2024-11-26,2025-06-26,5394859,24,False
SUB-00913-001,SME-2024-00913,SME-DEDICATED-100,Internet Dedicated,2025-05-11,,3061614,12,True
SUB-00914-001,SME-2024-00914,SME-BROADBAND-50,Broadband,2023-07-02,,3446856,12,True
SUB-00915-001,SME-2024-00915,SME-BUNDLE-BIZ,Bundle Business,2025-12-23,,4696078,12,False
SUB-00916-001,SME-2024-00916,SME-BROADBAND-30,Broadband,2023-09-05,,596303,6,True
SUB-00917-001,SME-2024-00917,SME-IOT-STARTER,IoT Package,2025-07-02,,1755438,6,True
SUB-00918-001,SME-2024-00918,SME-MANAGED-WIFI,Managed WiFi,2024-10-12,,1387206,24,True
SUB-00919-001,SME-2024-00919,SME-CLOUD-PRO,Cloud Service,2024-11-22,,5700725,24,False
SUB-00920-001,SME-2024-00920,SME-BROADBAND-50,Broadband,2025-02-23,,2046410,24,False
SUB-00921-001,SME-2024-00921,SME-CLOUD-BASIC,Cloud Service,2025-10-07,,2803652,24,False
SUB-00922-001,SME-2024-00922,SME-MANAGED-WIFI,Managed WiFi,2024-11-10,,2660113,24,False
SUB-00922-002,SME-2024-00922,SME-CLOUD-PRO,Cloud Service,2026-06-10,,5408954,12,False
SUB-00923-001,SME-2024-00923,SME-DEDICATED-100,Internet Dedicated,2026-05-14,,4146145,12,False
SUB-00924-001,SME-2024-00924,SME-IOT-STARTER,IoT Package,2025-08-06,,1545993,12,False
SUB-00925-001,SME-2024-00925,SME-BUNDLE-BIZ,Bundle Business,2025-07-28,,4133772,12,True
SUB-00926-001,SME-2024-00926,SME-CLOUD-BASIC,Cloud Service,2025-10-20,,2260367,12,True
SUB-00927-001,SME-2024-00927,SME-BROADBAND-50,Broadband,2025-05-17,,2934812,12,True
SUB-00927-002,SME-2024-00927,SME-BUNDLE-BIZ,Bundle Business,2026-06-15,,8875920,12,True
SUB-00928-001,SME-2024-00928,SME-MANAGED-WIFI,Managed WiFi,2023-12-12,,2439017,12,True
SUB-00929-001,SME-2024-00929,SME-DEDICATED-50,Internet Dedicated,2024-03-28,,5366295,12,True
SUB-00929-002,SME-2024-00929,SME-CLOUD-BASIC,Cloud Service,2025-02-28,,952470,12,True
SUB-00930-001,SME-2024-00930,SME-DEDICATED-50,Internet Dedicated,2025-11-24,,1812108,6,True
SUB-00931-001,SME-2024-00931,SME-CLOUD-BASIC,Cloud Service,2023-07-27,,1498587,12,True
SUB-00932-001,SME-2024-00932,SME-BUNDLE-BIZ,Bundle Business,2023-02-01,,7295163,12,True
SUB-00933-001,SME-2024-00933,SME-DEDICATED-50,Internet Dedicated,2025-05-29,,1934274,24,True
SUB-00934-001,SME-2024-00934,SME-CLOUD-PRO,Cloud Service,2024-09-08,,3038504,12,True
SUB-00934-002,SME-2024-00934,SME-CLOUD-BASIC,Cloud Service,2025-09-08,,2188601,24,True
SUB-00935-001,SME-2024-00935,SME-CLOUD-PRO,Cloud Service,2024-05-19,,1729426,12,True
SUB-00936-001,SME-2024-00936,SME-DEDICATED-50,Internet Dedicated,2024-02-18,,2485830,24,True
SUB-00936-002,SME-2024-00936,SME-UC-BASIC,Unified Communication,2026-05-18,,3215502,6,False
