payment_id,customer_id,invoice_period,invoice_amount,payment_date,due_date,days_overdue,payment_method,partial_payment_flag
PAY-00024-202511,SME-2024-00024,2025-11,6313278,2025-11-16,2025-11-15,1,Auto-debit,False
PAY-00024-202512,SME-2024-00024,2025-12,6328482,2025-12-16,2025-12-15,1,Auto-debit,False
PAY-00024-202601,SME-2024-00024,2026-01,6621896,2026-01-16,2026-01-15,1,Virtual Account,False
PAY-00024-202602,SME-2024-00024,2026-02,6481825,2026-02-15,2026-02-15,0,Bank Transfer,False
PAY-00024-202603,SME-2024-00024,2026-03,6380576,2026-03-16,2026-03-15,1,Auto-debit,False
PAY-00024-202604,SME-2024-00024,2026-04,6440210,2026-04-15,2026-04-15,0,Virtual Account,False
PAY-00024-202605,SME-2024-00024,2026-05,6623756,2026-05-16,2026-05-15,1,Cash,False
PAY-00024-202606,SME-2024-00024,2026-06,6547822,2026-06-15,2026-06-15,0,Cash,False
PAY-00025-202507,SME-2024-00025,2025-07,4307417,2025-07-15,2025-07-15,0,Virtual Account,True
PAY-00025-202508,SME-2024-00025,2025-08,4258648,2025-08-16,2025-08-15,1,Bank Transfer,False
PAY-00025-202509,SME-2024-00025,2025-09,4313239,2025-09-15,2025-09-15,0,Bank Transfer,False
PAY-00025-202510,SME-2024-00025,2025-10,4150486,2025-10-16,2025-10-15,1,Virtual Account,False
PAY-00025-202511,SME-2024-00025,2025-11,4283561,2025-11-18,2025-11-15,3,Cash,False
PAY-00025-202512,SME-2024-00025,2025-12,4241231,2025-12-15,2025-12-15,0,Bank Transfer,False
PAY-00025-202601,SME-2024-00025,2026-01,4243426,2026-01-17,2026-01-15,2,Virtual Account,False
PAY-00025-202602,SME-2024-00025,2026-02,4124075,2026-02-17,2026-02-15,2,Bank Transfer,False
PAY-00025-202603,SME-2024-00025,2026-03,4109444,2026-03-17,2026-03-15,2,Cash,False
PAY-00025-202604,SME-2024-00025,2026-04,4227758,2026-04-21,2026-04-15,6,Virtual Account,False
PAY-00025-202605,SME-2024-00025,2026-05,4277383,2026-05-17,2026-05-15,2,Virtual Account,False
PAY-00025-202606,SME-2024-00025,2026-06,4340786,2026-06-15,2026-06-15,0,Bank Transfer,False
PAY-00026-202604,SME-2024-00026,2026-04,4445959,2026-04-17,2026-04-15,2,Auto-debit,False
PAY-00026-202605,SME-2024-00026,2026-05,4335867,2026-05-16,2026-05-15,1,Virtual Account,False
PAY-00026-202606,SME-2024-00026,2026-06,4487519,2026-06-16,2026-06-15,1,Auto-debit,False
PAY-00027-202507,SME-2024-00027,2025-07,5195513,2025-07-18,2025-07-15,3,Cash,False
PAY-00027-202508,SME-2024-00027,2025-08,5312084,2025-08-16,2025-08-15,1,Bank Transfer,False
PAY-00027-202509,SME-2024-00027,2025-09,5138934,2025-09-15,2025-09-15,0,Auto-debit,False
PAY-00027-202510,SME-2024-00027,2025-10,5322826,2025-10-15,2025-10-15,0,Virtual Account,False
PAY-00027-202511,SME-2024-00027,2025-11,5067146,2025-11-16,2025-11-15,1,Bank Transfer,False
PAY-00027-202512,SME-2024-00027,2025-12,5137685,2025-12-15,2025-12-15,0,Bank Transfer,False
PAY-00027-202601,SME-2024-00027,2026-01,5234776,2026-01-16,2026-01-15,1,Auto-debit,False
PAY-00027-202602,SME-2024-00027,2026-02,5271892,2026-02-16,2026-02-15,1,Cash,False
PAY-00027-202603,SME-2024-00027,2026-03,5109519,2026-03-16,2026-03-15,1,Virtual Account,False
PAY-00027-202604,SME-2024-00027,2026-04,5201005,2026-04-16,2026-04-15,1,Bank Transfer,False
PAY-00027-202605,SME-2024-00027,2026-05,5186523,2026-05-15,2026-05-15,0,Auto-debit,False
PAY-00027-202606,SME-2024-00027,2026-06,5042901,2026-06-15,2026-06-15,0,Auto-debit,False
PAY-00028-202507,SME-2024-00028,2025-07,4460059,2025-07-15,2025-07-15,0,Virtual Account,False
PAY-00028-202508,SME-2024-00028,2025-08,4311110,2025-08-18,2025-08-15,3,Virtual Account,False
PAY-00028-202509,SME-2024-00028,2025-09,4310838,2025-09-15,2025-09-15,0,Virtual Account,False
PAY-00028-202510,SME-2024-00028,2025-10,4358633,2025-10-18,2025-10-15,3,Cash,False
PAY-00028-202511,SME-2024-00028,2025-11,4359164,2025-11-15,2025-11-15,0,Virtual Account,False
PAY-00028-202512,SME-2024-00028,2025-12,4360356,2025-12-16,2025-12-15,1,Bank Transfer,True
PAY-00028-202601,SME-2024-00028,2026-01,4377308,2026-01-17,2026-01-15,2,Bank Transfer,False
PAY-00028-202602,SME-2024-00028,2026-02,4297797,2026-02-16,2026-02-15,1,Bank Transfer,False
PAY-00028-202603,SME-2024-00028,2026-03,4485127,2026-03-15,2026-03-15,0,Virtual Account,False
PAY-00028-202604,SME-2024-00028,2026-04,4529494,2026-04-16,2026-04-15,1,Virtual Account,False
PAY-00028-202605,SME-2024-00028,2026-05,4323465,2026-05-16,2026-05-15,1,Auto-debit,False
PAY-00028-202606,SME-2024-00028,2026-06,4492303,2026-06-16,2026-06-15,1,Cash,False
PAY-00029-202507,SME-2024-00029,2025-07,1663821,2025-07-15,2025-07-15,0,Auto-debit,False
PAY-00029-202508,SME-2024-00029,2025-08,1583305,2025-08-15,2025-08-15,0,Auto-debit,False
PAY-00029-202509,SME-2024-00029,2025-09,1660466,2025-09-16,2025-09-15,1,Bank Transfer,False
PAY-00029-202510,SME-2024-00029,2025-10,1644069,2025-10-17,2025-10-15,2,Bank Transfer,False
PAY-00029-202511,SME-2024-00029,2025-11,1637178,2025-11-16,2025-11-15,1,Virtual Account,False
PAY-00029-202512,SME-2024-00029,2025-12,1621675,2025-12-16,2025-12-15,1,Cash,False
PAY-00029-202601,SME-2024-00029,2026-01,1636466,2026-01-15,2026-01-15,0,Bank Transfer,False
PAY-00029-202602,SME-2024-00029,2026-02,1670400,2026-02-15,2026-02-15,0,Virtual Account,False
PAY-00029-202603,SME-2024-00029,2026-03,1664801,2026-03-16,2026-03-15,1,Cash,False
PAY-00029-202604,SME-2024-00029,2026-04,1606133,2026-04-16,2026-04-15,1,Virtual Account,False
PAY-00029-202605,SME-2024-00029,2026-05,1618889,2026-05-16,2026-05-15,1,Virtual Account,False
PAY-00029-202606,SME-2024-00029,2026-06,1632823,2026-06-16,2026-06-15,1,Auto-debit,False
PAY-00030-202507,SME-2024-00030,2025-07,3833115,2025-07-15,2025-07-15,0,Virtual Account,False
PAY-00030-202508,SME-2024-00030,2025-08,3978561,2025-08-15,2025-08-15,0,Bank Transfer,False
PAY-00030-202509,SME-2024-00030,2025-09,3875987,2025-09-17,2025-09-15,2,Bank Transfer,False
PAY-00030-202510,SME-2024-00030,2025-10,3960617,2025-10-15,2025-10-15,0,Bank Transfer,False
PAY-00030-202511,SME-2024-00030,2025-11,3828666,2025-11-15,2025-11-15,0,Virtual Account,False
PAY-00030-202512,SME-2024-00030,2025-12,3870696,2025-12-16,2025-12-15,1,Bank Transfer,False
PAY-00030-202601,SME-2024-00030,2026-01,3994492,2026-01-18,2026-01-15,3,Virtual Account,False
PAY-00030-202602,SME-2024-00030,2026-02,3827515,2026-02-15,2026-02-15,0,Bank Transfer,False
PAY-00030-202603,SME-2024-00030,2026-03,3908734,2026-03-15,2026-03-15,0,Cash,False
PAY-00030-202604,SME-2024-00030,2026-04,5078442,2026-04-16,2026-04-15,1,Bank Transfer,False
PAY-00030-202605,SME-2024-00030,2026-05,5041794,2026-05-15,2026-05-15,0,Virtual Account,False
PAY-00030-202606,SME-2024-00030,2026-06,5061796,2026-06-17,2026-06-15,2,Virtual Account,False
PAY-00031-202507,SME-2024-00031,2025-07,4539918,2025-07-15,2025-07-15,0,Virtual Account,False
PAY-00031-202508,SME-2024-00031,2025-08,4606210,2025-08-16,2025-08-15,1,Auto-debit,False
PAY-00031-202509,SME-2024-00031,2025-09,4685365,2025-09-16,2025-09-15,1,Auto-debit,False
PAY-00031-202510,SME-2024-00031,2025-10,4573553,2025-10-17,2025-10-15,2,Virtual Account,False
PAY-00031-202511,SME-2024-00031,2025-11,4506025,2025-11-15,2025-11-15,0,Cash,False
PAY-00031-202512,SME-2024-00031,2025-12,4656117,2025-12-16,2025-12-15,1,Virtual Account,False
PAY-00031-202601,SME-2024-00031,2026-01,4690899,2026-01-16,2026-01-15,1,Virtual Account,False
PAY-00031-202602,SME-2024-00031,2026-02,4566918,2026-02-17,2026-02-15,2,Bank Transfer,False
PAY-00031-202603,SME-2024-00031,2026-03,4611297,2026-03-15,2026-03-15,0,Auto-debit,False
PAY-00031-202604,SME-2024-00031,2026-04,4545108,2026-04-16,2026-04-15,1,Virtual Account,False
PAY-00031-202605,SME-2024-00031,2026-05,4482911,2026-05-15,2026-05-15,0,Bank Transfer,False
PAY-00031-202606,SME-2024-00031,2026-06,4557517,2026-06-17,2026-06-15,2,Virtual Account,False
PAY-00032-202507,SME-2024-00032,2025-07,2331629,2025-07-15,2025-07-15,0,Virtual Account,False
PAY-00032-202508,SME-2024-00032,2025-08,2374026,2025-08-15,2025-08-15,0,Auto-debit,False
PAY-00032-202509,SME-2024-00032,2025-09,2375789,2025-09-15,2025-09-15,0,Bank Transfer,False
PAY-00032-202510,SME-2024-00032,2025-10,2332807,2025-10-16,2025-10-15,1,Virtual Account,False
PAY-00032-202511,SME-2024-00032,2025-11,2304615,2025-11-16,2025-11-15,1,Virtual Account,False
PAY-00032-202512,SME-2024-00032,2025-12,2396894,2025-12-16,2025-12-15,1,Cash,False
PAY-00032-202601,SME-2024-00032,2026-01,2369045,2026-01-16,2026-01-15,1,Virtual Account,False
PAY-00032-202602,SME-2024-00032,2026-02,2387188,2026-02-16,2026-02-15,1,Auto-debit,False
PAY-00032-202603,SME-2024-00032,2026-03,2286371,2026-03-15,2026-03-15,0,Auto-debit,False
PAY-00032-202604,SME-2024-00032,2026-04,2328855,2026-04-16,2026-04-15,1,Auto-debit,False
PAY-00032-202605,SME-2024-00032,2026-05,2393728,2026-05-17,2026-05-15,2,Auto-debit,False
PAY-00032-202606,SME-2024-00032,2026-06,2341112,2026-06-15,2026-06-15,0,Cash,False
PAY-00034-202507,SME-2024-00034,2025-07,8005838,2025-07-17,2025-07-15,2,Auto-debit,False
PAY-00034-202508,SME-2024-00034,2025-08,8685522,2025-08-15,2025-08-15,0,Virtual Account,False
PAY-00034-202509,SME-2024-00034,2025-09,15198636,2025-09-15,2025-09-15,0,Virtual Account,False
PAY-00034-202510,SME-2024-00034,2025-10,15885253,2025-10-15,2025-10-15,0,Bank Transfer,False
PAY-00034-202511,SME-2024-00034,2025-11,15790629,2025-11-15,2025-11-15,0,Virtual Account,False
PAY-00034-202512,SME-2024-00034,2025-12,15705658,2025-12-15,2025-12-15,0,Virtual Account,False
PAY-00034-202601,SME-2024-00034,2026-01,15061285,2026-01-16,2026-01-15,1,Virtual Account,False
PAY-00034-202602,SME-2024-00034,2026-02,15647365,2026-02-15,2026-02-15,0,Bank Transfer,False
PAY-00034-202603,SME-2024-00034,2026-03,15215392,2026-03-15,2026-03-15,0,Auto-debit,False
PAY-00034-202604,SME-2024-00034,2026-04,15052001,2026-04-15,2026-04-15,0,Virtual Account,False
PAY-00034-202605,SME-2024-00034,2026-05,15681724,2026-05-16,2026-05-15,1,Cash,False
PAY-00034-202606,SME-2024-00034,2026-06,15537418,2026-06-15,2026-06-15,0,Bank Transfer,False
PAY-00035-202507,SME-2024-00035,2025-07,494555,2025-07-16,2025-07-15,1,Bank Transfer,False
PAY-00035-202508,SME-2024-00035,2025-08,489796,2025-08-16,2025-08-15,1,Auto-debit,False
PAY-00035-202509,SME-2024-00035,2025-09,475193,2025-09-15,2025-09-15,0,Cash,False
PAY-00035-202510,SME-2024-00035,2025-10,481950,2025-10-15,2025-10-15,0,Bank Transfer,False
PAY-00035-202511,SME-2024-00035,2025-11,496071,2025-11-17,2025-11-15,2,Bank Transfer,False
PAY-00035-202512,SME-2024-00035,2025-12,475413,2025-12-16,2025-12-15,1,Bank Transfer,False
PAY-00035-202601,SME-2024-00035,2026-01,472429,2026-01-17,2026-01-15,2,Virtual Account,False
PAY-00035-202602,SME-2024-00035,2026-02,487332,2026-02-15,2026-02-15,0,Bank Transfer,False
PAY-00035-202603,SME-2024-00035,2026-03,494224,2026-03-15,2026-03-15,0,Bank Transfer,False
PAY-00035-202604,SME-2024-00035,2026-04,470110,2026-04-15,2026-04-15,0,Bank Transfer,False
PAY-00035-202605,SME-2024-00035,2026-05,488486,2026-05-15,2026-05-15,0,Cash,False
PAY-00035-202606,SME-2024-00035,2026-06,483832,2026-06-17,2026-06-15,2,Bank Transfer,False
PAY-00036-202604,SME-2024-00036,2026-04,1111839,2026-04-16,2026-04-15,1,Auto-debit,False
PAY-00036-202605,SME-2024-00036,2026-05,1107406,2026-05-15,2026-05-15,0,Virtual Account,False
PAY-00036-202606,SME-2024-00036,2026-06,1090087,2026-06-18,2026-06-15,3,Virtual Account,False
PAY-00037-202606,SME-2024-00037,2026-06,2855716,2026-06-15,2026-06-15,0,Bank Transfer,False
PAY-00038-202507,SME-2024-00038,2025-07,2173344,2025-07-15,2025-07-15,0,Cash,False
PAY-00038-202508,SME-2024-00038,2025-08,2163868,2025-08-15,2025-08-15,0,Auto-debit,False
PAY-00038-202509,SME-2024-00038,2025-09,2191098,2025-09-16,2025-09-15,1,Bank Transfer,False
PAY-00038-202510,SME-2024-00038,2025-10,2130619,2025-10-16,2025-10-15,1,Bank Transfer,False
PAY-00038-202511,SME-2024-00038,2025-11,2179546,2025-11-17,2025-11-15,2,Auto-debit,False
PAY-00038-202512,SME-2024-00038,2025-12,2128981,2025-12-16,2025-12-15,1,Bank Transfer,False
PAY-00038-202601,SME-2024-00038,2026-01,2119880,2026-01-17,2026-01-15,2,Cash,False
PAY-00038-202602,SME-2024-00038,2026-02,2109393,2026-02-15,2026-02-15,0,Virtual Account,False
PAY-00038-202603,SME-2024-00038,2026-03,2219135,2026-03-18,2026-03-15,3,Virtual Account,False
PAY-00038-202604,SME-2024-00038,2026-04,2131019,2026-04-17,2026-04-15,2,Virtual Account,False
PAY-00038-202605,SME-2024-00038,2026-05,10261227,2026-05-16,2026-05-15,1,Virtual Account,False
PAY-00038-202606,SME-2024-00038,2026-06,10410320,2026-06-15,2026-06-15,0,Bank Transfer,False
PAY-00039-202507,SME-2024-00039,2025-07,673087,2025-07-15,2025-07-15,0,Cash,False
PAY-00039-202508,SME-2024-00039,2025-08,706805,2025-08-15,2025-08-15,0,Auto-debit,False
PAY-00039-202509,SME-2024-00039,2025-09,684938,2025-09-17,2025-09-15,2,Cash,False
PAY-00039-202510,SME-2024-00039,2025-10,685805,2025-10-15,2025-10-15,0,Auto-debit,False
PAY-00039-202511,SME-2024-00039,2025-11,690643,2025-11-16,2025-11-15,1,Virtual Account,False
PAY-00039-202512,SME-2024-00039,2025-12,2052620,2025-12-15,2025-12-15,0,Virtual Account,False
PAY-00039-202601,SME-2024-00039,2026-01,4458781,2026-01-15,2026-01-15,0,Virtual Account,False
PAY-00039-202602,SME-2024-00039,2026-02,4452783,2026-02-16,2026-02-15,1,Virtual Account,False
PAY-00039-202603,SME-2024-00039,2026-03,4400424,2026-03-17,2026-03-15,2,Auto-debit,False
PAY-00039-202604,SME-2024-00039,2026-04,4346334,2026-04-15,2026-04-15,0,Cash,False
PAY-00039-202605,SME-2024-00039,2026-05,4489160,2026-05-16,2026-05-15,1,Cash,False
PAY-00039-202606,SME-2024-00039,2026-06,4352631,2026-06-15,2026-06-15,0,Virtual Account,False
PAY-00040-202507,SME-2024-00040,2025-07,7539776,2025-07-15,2025-07-15,0,Virtual Account,False
PAY-00040-202508,SME-2024-00040,2025-08,7405598,2025-08-15,2025-08-15,0,Cash,False
PAY-00040-202509,SME-2024-00040,2025-09,7530330,2025-09-16,2025-09-15,1,Virtual Account,False
PAY-00040-202510,SME-2024-00040,2025-10,7430397,2025-10-15,2025-10-15,0,Bank Transfer,False
PAY-00040-202511,SME-2024-00040,2025-11,7617659,2025-11-15,2025-11-15,0,Cash,False
PAY-00040-202512,SME-2024-00040,2025-12,7771967,2025-12-15,2025-12-15,0,Cash,False
PAY-00040-202601,SME-2024-00040,2026-01,7789315,2026-01-15,2026-01-15,0,Virtual Account,False
PAY-00040-202602,SME-2024-00040,2026-02,7455806,2026-02-15,2026-02-15,0,Bank Transfer,False
PAY-00040-202603,SME-2024-00040,2026-03,7445651,2026-03-16,2026-03-15,1,Cash,False
PAY-00040-202604,SME-2024-00040,2026-04,7543164,2026-04-17,2026-04-15,2,Bank Transfer,False
PAY-00040-202605,SME-2024-00040,2026-05,7675944,2026-05-15,2026-05-15,0,Virtual Account,False
PAY-00040-202606,SME-2024-00040,2026-06,7466045,2026-06-15,2026-06-15,0,Virtual Account,False
PAY-00041-202507,SME-2024-00041,2025-07,2494280,2025-07-16,2025-07-15,1,Bank Transfer,False
PAY-00041-202508,SME-2024-00041,2025-08,2609966,2025-08-15,2025-08-15,0,Virtual Account,False
PAY-00041-202509,SME-2024-00041,2025-09,2506271,2025-09-17,2025-09-15,2,Virtual Account,False
PAY-00041-202510,SME-2024-00041,2025-10,2502587,2025-10-16,2025-10-15,1,Virtual Account,False
PAY-00041-202511,SME-2024-00041,2025-11,2558824,2025-11-18,2025-11-15,3,Bank Transfer,False
PAY-00041-202512,SME-2024-00041,2025-12,2538971,2025-12-15,2025-12-15,0,Bank Transfer,False
PAY-00041-202601,SME-2024-00041,2026-01,2619010,2026-01-16,2026-01-15,1,Virtual Account,False
PAY-00041-202602,SME-2024-00041,2026-02,2622553,2026-02-18,2026-02-15,3,Virtual Account,False
PAY-00041-202603,SME-2024-00041,2026-03,2592519,2026-03-16,2026-03-15,1,Auto-debit,False
PAY-00041-202604,SME-2024-00041,2026-04,2530299,2026-04-16,2026-04-15,1,Virtual Account,False
PAY-00041-202605,SME-2024-00041,2026-05,2584273,2026-05-16,2026-05-15,1,Auto-debit,False
PAY-00041-202606,SME-2024-00041,2026-06,2572983,2026-06-17,2026-06-15,2,Cash,False
PAY-00042-202507,SME-2024-00042,2025-07,3974060,2025-07-15,2025-07-15,0,Bank Transfer,False
PAY-00042-202508,SME-2024-00042,2025-08,4048946,2025-08-15,2025-08-15,0,Auto-debit,False
PAY-00042-202509,SME-2024-00042,2025-09,4011249,2025-09-15,2025-09-15,0,Auto-debit,False
PAY-00042-202510,SME-2024-00042,2025-10,3940002,2025-10-15,2025-10-15,0,Virtual Account,False
PAY-00042-202511,SME-2024-00042,2025-11,4120281,2025-11-16,2025-11-15,1,Virtual Account,False
PAY-00042-202512,SME-2024-00042,2025-12,3937617,2025-12-16,2025-12-15,1,Auto-debit,False
PAY-00042-202601,SME-2024-00042,2026-01,4007581,2026-01-15,2026-01-15,0,Virtual Account,False
PAY-00042-202602,SME-2024-00042,2026-02,4082876,2026-02-17,2026-02-15,2,Virtual Account,False
PAY-00042-202603,SME-2024-00042,2026-03,4129853,2026-03-15,2026-03-15,0,Bank Transfer,True
PAY-00042-202604,SME-2024-00042,2026-04,4007403,2026-04-16,2026-04-15,1,Virtual Account,False
PAY-00042-202605,SME-2024-00042,2026-05,4037286,2026-05-15,2026-05-15,0,Auto-debit,False
PAY-00042-202606,SME-2024-00042,2026-06,3962133,2026-06-15,2026-06-15,0,Bank Transfer,False
PAY-00043-202507,SME-2024-00043,2025-07,6133055,2025-07-16,2025-07-15,1,Bank Transfer,False
PAY-00043-202508,SME-2024-00043,2025-08,6007378,2025-08-15,2025-08-15,0,Bank Transfer,False
PAY-00043-202509,SME-2024-00043,2025-09,6064046,2025-09-15,2025-09-15,0,Virtual Account,False
PAY-00043-202510,SME-2024-00043,2025-10,6030791,2025-10-15,2025-10-15,0,Virtual Account,False
PAY-00043-202511,SME-2024-00043,2025-11,6066453,2025-11-15,2025-11-15,0,Bank Transfer,False
PAY-00043-202512,SME-2024-00043,2025-12,5975579,2025-12-17,2025-12-15,2,Bank Transfer,False
PAY-00043-202601,SME-2024-00043,2026-01,6153840,2026-01-16,2026-01-15,1,Auto-debit,False
PAY-00043-202602,SME-2024-00043,2026-02,6030240,2026-02-15,2026-02-15,0,Virtual Account,False
PAY-00043-202603,SME-2024-00043,2026-03,6002950,2026-03-15,2026-03-15,0,Auto-debit,False
PAY-00043-202604,SME-2024-00043,2026-04,6037822,2026-04-16,2026-04-15,1,Virtual Account,False
PAY-00043-202605,SME-2024-00043,2026-05,6027827,2026-05-15,2026-05-15,0,Cash,False
PAY-00043-202606,SME-2024-00043,2026-06,6011734,2026-06-17,2026-06-15,2,Virtual Account,False
PAY-00044-202507,SME-2024-00044,2025-07,7361279,2025-07-15,2025-07-15,0,Virtual Account,False
PAY-00044-202508,SME-2024-00044,2025-08,7397715,2025-08-17,2025-08-15,2,Bank Transfer,False
PAY-00044-202509,SME-2024-00044,2025-09,7403671,2025-09-15,2025-09-15,0,Bank Transfer,False
PAY-00044-202510,SME-2024-00044,2025-10,7464161,2025-10-15,2025-10-15,0,Cash,False
PAY-00044-202511,SME-2024-00044,2025-11,7454810,2025-11-17,2025-11-15,2,Bank Transfer,False
PAY-00044-202512,SME-2024-00044,2025-12,7519504,2025-12-18,2025-12-15,3,Virtual Account,False
PAY-00044-202601,SME-2024-00044,2026-01,7370998,2026-01-17,2026-01-15,2,Auto-debit,False
PAY-00044-202602,SME-2024-00044,2026-02,7719866,2026-02-15,2026-02-15,0,Bank Transfer,False
PAY-00044-202603,SME-2024-00044,2026-03,7698216,2026-03-16,2026-03-15,1,Auto-debit,False
PAY-00044-202604,SME-2024-00044,2026-04,7399886,2026-04-16,2026-04-15,1,Bank Transfer,False
PAY-00044-202605,SME-2024-00044,2026-05,7322031,2026-05-18,2026-05-15,3,Auto-debit,False
PAY-00044-202606,SME-2024-00044,2026-06,7574045,2026-06-15,2026-06-15,0,Virtual Account,False
PAY-00045-202507,SME-2024-00045,2025-07,10346175,2025-07-15,2025-07-15,0,Cash,False
PAY-00045-202508,SME-2024-00045,2025-08,10401199,2025-08-16,2025-08-15,1,Bank Transfer,False
PAY-00045-202509,SME-2024-00045,2025-09,10197333,2025-09-17,2025-09-15,2,Virtual Account,False
PAY-00045-202510,SME-2024-00045,2025-10,10226088,2025-10-16,2025-10-15,1,Virtual Account,False
PAY-00045-202511,SME-2024-00045,2025-11,10334689,2025-11-16,2025-11-15,1,Bank Transfer,False
PAY-00045-202512,SME-2024-00045,2025-12,10730556,2025-12-17,2025-12-15,2,Cash,False
PAY-00045-202601,SME-2024-00045,2026-01,10692536,2026-01-15,2026-01-15,0,Virtual Account,False
PAY-00045-202602,SME-2024-00045,2026-02,10592684,2026-02-17,2026-02-15,2,Virtual Account,False
PAY-00045-202603,SME-2024-00045,2026-03,10479660,2026-03-16,2026-03-15,1,Bank Transfer,False
PAY-00045-202604,SME-2024-00045,2026-04,10514453,2026-04-15,2026-04-15,0,Auto-debit,False
PAY-00045-202605,SME-2024-00045,2026-05,10475873,2026-05-15,2026-05-15,0,Virtual Account,False
PAY-00045-202606,SME-2024-00045,2026-06,10633592,2026-06-15,2026-06-15,0,Auto-debit,False
PAY-00046-202507,SME-2024-00046,2025-07,5497156,2025-07-16,2025-07-15,1,Virtual Account,False
PAY-00046-202508,SME-2024-00046,2025-08,5457827,2025-08-15,2025-08-15,0,Bank Transfer,False
PAY-00046-202509,SME-2024-00046,2025-09,5308815,2025-09-15,2025-09-15,0,Cash,False
PAY-00046-202510,SME-2024-00046,2025-10,5454848,2025-10-17,2025-10-15,2,Cash,False
PAY-00046-202511,SME-2024-00046,2025-11,5463652,2025-11-15,2025-11-15,0,Bank Transfer,False
PAY-00046-202512,SME-2024-00046,2025-12,5239512,2025-12-16,2025-12-15,1,Bank Transfer,False
PAY-00046-202601,SME-2024-00046,2026-01,5456307,2026-01-15,2026-01-15,0,Auto-debit,False
PAY-00046-202602,SME-2024-00046,2026-02,5422490,2026-02-15,2026-02-15,0,Auto-debit,False
PAY-00046-202603,SME-2024-00046,2026-03,5321871,2026-03-15,2026-03-15,0,Bank Transfer,False
PAY-00046-202604,SME-2024-00046,2026-04,5355811,2026-04-16,2026-04-15,1,Auto-debit,False
PAY-00046-202605,SME-2024-00046,2026-05,5357647,2026-05-16,2026-05-15,1,Cash,False
PAY-00046-202606,SME-2024-00046,2026-06,5307679,2026-06-17,2026-06-15,2,Virtual Account,False
PAY-00047-202507,SME-2024-00047,2025-07,3039138,2025-07-15,2025-07-15,0,Auto-debit,False
